id,titulo,zona,categoria,precio,moneda,hab,banos,m2,lote_vrs,url,imagen,municipio,departamento,lat,lng,geo_tipo,municipio,departamento,lat,lng,geo_tipo
14346,Casa Quinta con amplio patio en venta - Carretera Vieja a León,,32,250000,USD,20,10,820,35000,https://discovernica.com/propiedades/detalles/14346/casa-quinta-venta-carretera-vieja-a-león,https://discovernica.com/assets/images/properties/ID14129_9.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
13309,Casa lujosa en venta en Altos de Villa Fontana.,Altos de Villa Fontana,46,2300000,USD,5,5.5,2500,25000.00,https://discovernica.com/propiedades/detalles/13309/casa-lujo-venta-villa-fontana-5-habitaciones,https://discovernica.com/assets/images/properties/1a113e90_4ff3_4c82_9686_22cc57f846ba.jpg,Managua,Managua,12.0963747,-86.2641739,hotel,Managua,Managua,12.0963747,-86.2641739,hotel
13499,Se vende y alquila casa en la zona fresca y segura de carretera sur,la zona fresca y segura de carretera sur,2,800000,USD,4,3,400,12000,https://discovernica.com/propiedades/detalles/13499/Casa en venta y alquiler en carretera sur 4 habitaciones,https://discovernica.com/assets/images/properties/Margina_WEB_15.jpg,,,,,,,,,,
14304,Casa de dos pisos en venta y renta en Carretera Sur,Carretera Sur,46,299000,USD,6,6,450,2000,https://discovernica.com/propiedades/detalles/14304/Casa-de-dos-pisos-en-venta-y-renta-en-Carretera-Sur,https://discovernica.com/assets/images/properties/ID14304_9.png,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
14513,Casa en venta en Condominio en Santo Domingo,Santo Domingo,46,195000,USD,3,2,157,373,https://discovernica.com/propiedades/detalles/14513/casa-venta-condominio-santo-domingo,https://discovernica.com/assets/images/properties/IMG_20250730_WA0078.jpg,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
13591,Amplia casa en venta/renta ubicada en Reparto San Juan,Reparto San Juan,2,495000,USD,5,5,396,2350.10,https://discovernica.com/propiedades/detalles/13591/casa-con-terreno-amplio-reparto-san-juan-venta-renta,https://discovernica.com/assets/images/properties/4_Imagen_de_WhatsApp_2024_09_28_a_las_10.06.21_699b5f44.jpg,Managua,Managua,12.1219000,-86.2697106,administrative,Managua,Managua,12.1219000,-86.2697106,administrative
14316,Cómoda casa en venta en Diriomo - Excelente ubicación,Diriomo,2,60000,USD,4,2.5,810.14,1280.27,https://discovernica.com/propiedades/detalles/14316/casa-venta-diriomo,https://discovernica.com/assets/images/properties/ID14316_9_.png,,,,,,,,,,
13158,Hermosa Quinta en venta en carretera vieja a León.,carretera vieja a León,32,195000,USD,3,2,250,10000,"https://discovernica.com/propiedades/detalles/13158/Quinta en venta en carretera vieja león, 3 habitaciones, 2 baños, apartamento.",https://discovernica.com/assets/images/properties/131583.jpg,León,,,,,León,,,,
14488,Casa con potencial comercial en venta en avenida de Masaya,avenida de Masaya,2,80000,USD,3,2,60,253.01,https://discovernica.com/propiedades/detalles/14488/casa-venta-potencial-comercial-3-habitaciones-masaya,https://discovernica.com/assets/images/properties/ID14488_4.png,Masaya,,,,,Masaya,,,,
13440,Casa quinta con amplio patio en venta - Diriamba,,32,85000,USD,1,1.5,100,2618.47,https://discovernica.com/propiedades/detalles/13440/casa-quinta-venta-1-habitación,https://discovernica.com/assets/images/properties/ID_13440_15_.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14493,Casa amueblada y con piscina en venta en Las Colinas,Las Colinas,2,320000,USD,3,6.5,465,1500,https://discovernica.com/propiedades/detalles/14493/casa-venta-las-colinas-piscina-3-habitaciones-amueblada,https://discovernica.com/assets/images/properties/ID14493.png,Mateare,Managua,12.1964007,-86.3692092,village,Mateare,Managua,12.1964007,-86.3692092,village
13630,CASA EN VENTA EN ALTOS DE VILLA FONTANA,,46,350000,USD,4,4.5,,1189,https://discovernica.com/propiedades/detalles/13630/Casa en venta en Altos de Villa fontana con piscina,https://discovernica.com/assets/images/properties/ID13630_4.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14415,Casa con módulos en venta en Reparto San Juan,Reparto San Juan,2,450000,USD,17,10,612,1295,https://discovernica.com/propiedades/detalles/14415/x,https://discovernica.com/assets/images/properties/ID14415.png,Managua,Managua,12.1219000,-86.2697106,administrative,Managua,Managua,12.1219000,-86.2697106,administrative
318,Hermosa Casa en Venta cerca del Club Terraza ID 318,,46,334410,USD,5,6,945.28,1063.09,"https://discovernica.com/propiedades/detalles/318/Hermosa casa en venta cerca del Club Terraza, 3 pisos, 5 habitaciones, 6 baños, piscina, balcones, terraza techada",https://discovernica.com/assets/images/properties/318_WEB_2.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
13460,SE VENDE MODERNA CASA EN RESIDENCIAL SEGURO EN CARRETERA NUEVA LEON,,2,172900,USD,3,3,242.64,450.10,"https://discovernica.com/propiedades/detalles/13460/Casa en Venta, 3 habitaciones, 3 baños, amplia terraza",https://discovernica.com/assets/images/properties/ID_13424_1__1.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14048,Casa en venta en Bolonia con gran jardín,Bolonia,2,210000,USD,3,2,277.54,1040.82,https://discovernica.com/propiedades/detalles/14048/casa-venta-bolonia-3-habitaciones,https://discovernica.com/assets/images/properties/Id14048_7.jpg,Managua,Managua,12.1398941,-86.2815427,administrative,Managua,Managua,12.1398941,-86.2815427,administrative
14434,Amplia casa en venta/renta en El Crucero,El Crucero,2,150000,USD,4,2,353,2349,https://discovernica.com/propiedades/detalles/14434/casa-venta-renta-carretera-sur-el-crucero-4-habitaciones,https://discovernica.com/assets/images/properties/ID14434_1.png,,,,,,,,,,
14357,Amplia casa en venta y renta en Carretera Sur,Carretera Sur,2,525000,USD,5,5.5,550,9230.00,https://discovernica.com/propiedades/detalles/14357/amplia-casa-venta-renta-carretera-sur,https://discovernica.com/assets/images/properties/IMG_20250507_WA0016.jpg,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
9051,Se vende casa en zona de condominio - Carretera a Masaya,zona de condominio,2,126000,USD,3,2,146,302.94,https://discovernica.com/propiedades/detalles/9051/casa-venta-carretera-a-masaya-condominio-3-habitaciones,https://discovernica.com/assets/images/properties/ID9051.png,,,,,,,,,,
13862,Amplia Casa en Venta en Masaya,Masaya,46,170000,USD,4,3,260.78,561.18,https://discovernica.com/propiedades/detalles/13862/se-vende-casa-en-masaya-2-plantas,https://discovernica.com/assets/images/properties/ID13862_5.jpg,Masaya,,,,,Masaya,,,,
13682,Casa en Venta ubicada en Los Robles,Los Robles,2,375000,USD,5,2,850,1214.10,https://discovernica.com/propiedades/detalles/13682/Se vende casa en Los Robles,https://discovernica.com/assets/images/properties/ID13682.jpg,Managua,Managua,12.1212007,-86.2653351,administrative,Managua,Managua,12.1212007,-86.2653351,administrative
12668,Casa en Venta en Condominio Santa Lucia,,2,700000,USD,4,4.5,380,1300,"https://discovernica.com/propiedades/detalles/12668/Casa en Venta en Condominio Santa Lucia, $470,000",https://discovernica.com/assets/images/properties/fgawestrytukilguokij.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
12773,Casa en Venta en Condominio la Estancia ID12773,,46,400000,USD,3,3,330,765.34,"https://discovernica.com/propiedades/detalles/12773/Casa en venta en condominio la Estancia, acceso a todos los servicios básicos.",https://discovernica.com/assets/images/properties/3t45ye45ueu.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
1843,Casa en Venta en zona Residencial de Carretera Sur,zona Residencial de Carretera Sur,2,550000,USD,4,4.5,550,6823.00,https://discovernica.com/propiedades/detalles/1843/Casa-Venta-en-zona-Residencial-carretera-sur,https://discovernica.com/assets/images/properties/ID_1843_21_.jpg,,,,,,,,,,
14312,Casa en venta en Mateare - Sobre carretera principal,Mateare,2,50000,USD,2,2,72,320.49,https://discovernica.com/propiedades/detalles/14312/casa-venta-Mateare-sobre-carretera-principal,https://discovernica.com/assets/images/properties/ID14312.jpg,Mateare,Managua,12.2419802,-86.3561237,administrative,Mateare,Managua,12.2419802,-86.3561237,administrative
13491,CASA EN VENTA EN RESIDENCIAL VILLA FRANCA,,2,85000,USD,3,2.5,261.99,387.65,"https://discovernica.com/propiedades/detalles/13491/Se vende casa en zona residencial, 3 habitaciones, 2.5 baños",https://discovernica.com/assets/images/properties/Imagen_de_WhatsApp_2024_01_19_a_las_15.05.55_dd8d705d.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14391,Casa con amplios espacios en venta en la Isla de Ometepe,la Isla de Ometepe,2,270000,USD,5,5,190.04,1386.57,https://discovernica.com/propiedades/detalles/14391/Venta-de-casa-en-la-Isla-de-Ometepe,https://discovernica.com/assets/images/properties/ID14391.png,,,,,,,,,,
9371,Casa en Venta en Carretera Nueva a Leon ID 9371,Carretera Nueva a Leon,46,120000,USD,4,3,175,1259.54,https://discovernica.com/propiedades/detalles/9371/Casa en Venta en Carretera Nueva a Leon,https://discovernica.com/assets/images/properties/ID_9442_CARRETERA_NUEVA_LEON.MANAGUA._CASA_2_.JPG,León,,,,,León,,,,
14290,Casa en venta con amplio patio en Rivas,Rivas,2,125000,USD,3,3,244.26,970.61,https://discovernica.com/propiedades/detalles/14290/Casa-en-venta-con-amplio-patio-en-Rivas,https://discovernica.com/assets/images/properties/ID14290_5.png,Rivas,,,,,Rivas,,,,
14366,Casa con Apartamentos en Venta en Matagalpa,Matagalpa,46,300000,USD,6,5,258,560,https://discovernica.com/propiedades/detalles/14366/En-Venta-Casa-con-Apartamentos-en-Matagalpa-,https://discovernica.com/assets/images/properties/ID14366_5.png,Matagalpa,,,,,Matagalpa,,,,
14356,Casa en Venta – En Chinandega,,2,75000,USD,2,2,146,911.64,https://discovernica.com/propiedades/detalles/14356/casa-en-venta-Chinandega,https://discovernica.com/assets/images/properties/ID14356.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
9654,Se Vende preciosa Casa en Carretera hacia Ticuantepe ID 9654,Carretera hacia Ticuantepe,2,300000,USD,5,4,,2480.74,"https://discovernica.com/propiedades/detalles/9654/Venta, casa, Ticuantepe, Managua, Nicaragua, 454 mts², 2,500 vrs², U$300,000.",https://discovernica.com/assets/images/properties/ID_9725_VENTA.CASA._TICUANTEPE.MANAGUA.NICARAGUA.U_375_000_4_.jpg,,,,,,,,,,
10170,Casa en Venta en Residencial Bolonia ID 10170,,2,270000,USD,3,5,400,1190.76,https://discovernica.com/propiedades/detalles/10170/casa-venta-residencial-bolonia-managua-nicaragua.,https://discovernica.com/assets/images/properties/casa_venta_alquiler_bolonia_managua_id_10241_5.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14244,Casa en venta en Carretera Nueva a León - Zona Residencial,Carretera Nueva a León,2,38000,USD,2,1,41.24,186.56,https://discovernica.com/propiedades/detalles/14244/casa-venta-carretera-nueva-a-león,https://discovernica.com/assets/images/properties/ID14244_1.png,León,,,,,León,,,,
14273,Casa en venta en Barrio 31 de Diciembre,Barrio 31 de Diciembre,2,55000,USD,3,3.5,186.00,279.65,https://discovernica.com/propiedades/detalles/14273/casa-venta-Barrio-31-de-Diciembre,https://discovernica.com/assets/images/properties/ID14273_5.png,,,,,,,,,,
13926,Casa con piscina en venta en Las Colinas,Las Colinas,2,700000,USD,7,8,659,2477,https://discovernica.com/propiedades/detalles/13926/casa-venta-las-colinas-piscina-7-habitaciones,https://discovernica.com/assets/images/properties/ID13926_12_.jpg,Mateare,Managua,12.1964007,-86.3692092,village,Mateare,Managua,12.1964007,-86.3692092,village
6909,Casa en Venta en Intermezzo del Bosque,Intermezzo del Bosque,2,2000000,USD,3,3.5,860,7500,"https://discovernica.com/propiedades/detalles/6909/Casa-en-Venta-en-intermezzo-del-Bosque-Nicaragua-860 mts-3-habitaciones-3.5-baños-U$ 2,000,000",https://discovernica.com/assets/images/properties/PHOTO_2025_05_02_11_54_4616.jpg,Managua,Managua,12.0489321,-86.2660260,administrative,Managua,Managua,12.0489321,-86.2660260,administrative
14279,Casa en venta/renta frente a la pista - Estelí,,2,270000,USD,6,4.5,250,355.00,https://discovernica.com/propiedades/detalles/14279/casa-oficina-venta-renta-estelí,https://discovernica.com/assets/images/properties/ID14279_4.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14287,Amplia casa en venta situada en Residencial de Veracruz,,2,118500,USD,4,3,202.47,354.6,https://discovernica.com/propiedades/detalles/14287/casa-venta-residencial-Veracruz-4-habitaciones,https://discovernica.com/assets/images/properties/id14287_18_.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14228,"Casa en Venta – Somotillo, Chinandega",,2,75000,USD,2,2,96,436.65,https://discovernica.com/propiedades/detalles/14228/casa-en-venta-somotillo-chinandega,https://discovernica.com/assets/images/properties/ID14228_7.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14177,Se Vende Casa de Dos Pisos en Bluefields,Bluefields,46,250000,USD,6,2,406.49,1093.22,https://discovernica.com/propiedades/detalles/14177/casa-venta-bluefields,https://discovernica.com/assets/images/properties/ID14177_2.jpg,Managua,Managua,12.1329350,-86.1922750,bus_station,Managua,Managua,12.1329350,-86.1922750,bus_station
14237,Amplia casa en venta en Carretera a Masaya,Carretera a Masaya,46,350000,USD,5,5.5,523.08,2500,https://discovernica.com/propiedades/detalles/14237/casa-venta-carretera-a-masaya-5-habitaciones,https://discovernica.com/assets/images/properties/DSC03020_hdr.jpg,Masaya,,,,,Masaya,,,,
9441,Casa de dos plantas en venta en Esquipulas.,Esquipulas,2,189000,USD,4,4,185,297.69,https://discovernica.com/propiedades/detalles/9441/casa-venta-en-esquipulas,,Managua,Managua,12.0745878,-86.2158151,neighbourhood,Managua,Managua,12.0745878,-86.2158151,neighbourhood
14236,Cómoda casa en venta en Nindirí,Nindirí,2,30000,USD,3,3,117,335.11,https://discovernica.com/propiedades/detalles/14236/Casa-en-Venta-en-Nindirí,https://discovernica.com/assets/images/properties/ID14236_8.png,Nindirí,,,,,Nindirí,,,,
12131,Casa en venta en Carretera Sur.,Carretera Sur,2,190000,USD,4,3,290,741.24,"https://discovernica.com/propiedades/detalles/12131/Casa-en-venta-carretera-sur-4 habitaciones, 3 baños, sala, cocina, comedor",https://discovernica.com/assets/images/properties/aaa_idad.jpg,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
14164,Casa en venta en Pista Sábana Grande,Pista Sábana Grande,2,65000,USD,3,2,201.34,286,https://discovernica.com/propiedades/detalles/14164/casa-venta-sábana-grande-3-habitaciones,https://discovernica.com/assets/images/properties/ID14164_11.jpg,Managua,Managua,12.1187493,-86.1704234,tertiary,Managua,Managua,12.1187493,-86.1704234,tertiary
12961,Casa en venta- Renta las Colinas,,2,650000,USD,4,4,700,2500,"https://discovernica.com/propiedades/detalles/12961/Casa en venta en las colinas, cuenta con 4 habitaciones, 4 baños, sala, cocina, comedor.",https://discovernica.com/assets/images/properties/IMG_20250317_WA0066.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
13813,Hermosa casa en venta dentro de residencial en Veracruz,Veracruz,2,165000,USD,3,2.5,220.48,1000,https://discovernica.com/propiedades/detalles/13813/se-vende-casa-en-residencial-veracruz,https://discovernica.com/assets/images/properties/5e24a2c3_347f_48fe_81a4_20e78be1a598.jpeg,,,,,,,,,,
13524,Se vende y renta casa con apartamento de una habitación en Managua - Montoya,Managua,2,350000,USD,4,3,444.01,630.49,https://discovernica.com/propiedades/detalles/13524/venta-renta-casa-mas-apartamento-managua-montoya,https://discovernica.com/assets/images/properties/IMG_20250117_WA0094.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
13818,Casa en Venta en Playa San Juan del Sur,Playa San Juan del Sur,46,1290000,USD,3,3,568.18,4068.71,https://discovernica.com/propiedades/detalles/13818/se-vende-casa-en-san-juan-del-sur,https://discovernica.com/assets/images/properties/ID13818.jpg,,,,,,,,,,
10235,Casa en Renta y Venta en Lomas de Santo Domingo ID 10235,Lomas de Santo Domingo,46,850000,USD,9,9.5,700,2294.19,"https://discovernica.com/propiedades/detalles/10235/Casa en Renta y Venta en Lomas de Santo Domingo
Tiene 9 habitaciones, 9.5 baños, piscina de 15 metros2, área de servicio, área de lavado y planchado,",https://discovernica.com/assets/images/properties/ID10235_20_.jpg,Managua,Managua,12.0837754,-86.2412968,residential,Managua,Managua,12.0837754,-86.2412968,residential
13582,Casa en venta en Carretera Masaya a Granada,Carretera Masaya a Granada,2,180000,USD,3,3.5,290,5341.92,"https://discovernica.com/propiedades/detalles/13582/Se vende casa en carretera Masaya a Granada, 3 habitaciones, 3 baños",https://discovernica.com/assets/images/properties/ID_13582_4.jpg,Granada,,,,,Granada,,,,
2861,Casa en Alquiler en Las Colinas ID 2861,Las Colinas,2,300000,USD,3,3.5,210,2000,"https://discovernica.com/propiedades/detalles/2861/Casa en alquiler en la colinas, cuenta con 3 habitaciones, 3 baños, sala, cocina, estudio.",https://discovernica.com/assets/images/properties/fwefw4gqgwrg.jpg,Mateare,Managua,12.1964007,-86.3692092,village,Mateare,Managua,12.1964007,-86.3692092,village
14089,Casa en venta en Villa Reconciliación,Villa Reconciliación,2,70000,USD,4,2,201.47,531.73,https://discovernica.com/propiedades/detalles/14089/se-vende-casa-villa-reconciliación,https://discovernica.com/assets/images/properties/ID14089_2.jpg,Managua,Managua,12.1385257,-86.1989819,neighbourhood,Managua,Managua,12.1385257,-86.1989819,neighbourhood
13616,Hermosa casa en venta - en El Crucero,El Crucero,2,85000,USD,3,3,171.64,764.64,https://discovernica.com/propiedades/detalles/13616/Se vende casa de una planta en El Crucero,https://discovernica.com/assets/images/properties/ID13616_2.jpg,,,,,,,,,,
13681,Casa en venta en Tipitapa,Tipitapa,46,45000,USD,3,1,154,609.18,https://discovernica.com/propiedades/detalles/13681/casa-en-venta-en-Tipitapa,https://discovernica.com/assets/images/properties/ID13681_10.jpg,,,,,,,,,,
13963,Se vende casa en Villa Fontana,Villa Fontana,2,300000,USD,3,2.5,1117.80,1131.312,https://discovernica.com/propiedades/detalles/13963/casa-venta-villa-fontana,https://discovernica.com/assets/images/properties/ID13963_2_.jpg,Managua,Managua,12.1033874,-86.2671277,administrative,Managua,Managua,12.1033874,-86.2671277,administrative
9802,Se Vende Casa en la ciudad de Granada ID 9802,Granada,2,27000,USD,1,1,36.66,109.41,https://discovernica.com/propiedades/detalles/9802/casa-venta-granada-nicaragua-35000-dolares,https://discovernica.com/assets/images/properties/casa_venta_granada_id_9873_3.jpg,Granada,,,,,Granada,,,,
13619,Casa espaciosa en venta en residencial Casa Real.,,2,100000,USD,5,2,223.36,333.69,https://discovernica.com/propiedades/detalles/13619/Se vende casa de una planta en Casa real,https://discovernica.com/assets/images/properties/ID13619_6.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
13527,Casas en Venta en Santo Domingo,Santo Domingo,2,360000,USD,3,3.5,260,17146,https://discovernica.com/propiedades/detalles/13527/Se venden casas en zona de Santo Domingo,https://discovernica.com/assets/images/properties/Imagen_de_WhatsApp_2024_02_08_a_las_23.47.20_aa331a9f_1.jpg,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
13555,Casa en venta con Espectacular Vista Ubicada en Santo Domingo,Santo Domingo,46,750000,USD,5,5.5,572,2000,"https://discovernica.com/propiedades/detalles/13555/Se vende casa de dos planta en Santo Domingo, 5 habitaciones, 5.5 baños",https://discovernica.com/assets/images/properties/ID_13555_1.jpg,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
13602,Se vende inmueble para inversión en Colonia Centroamérica,Colonia Centroamérica,2,298000,USD,9,5.5,285,965.26,https://discovernica.com/propiedades/detalles/13602/se-vende-casa-de-una-planta-en-colonia-centroamérica-3-apartamentos,https://discovernica.com/assets/images/properties/dfs.jpg,Managua,Managua,12.1140728,-86.2500635,neighbourhood,Managua,Managua,12.1140728,-86.2500635,neighbourhood
13559,Casa En Venta Con Un Amplio Terreno Ubicada En La Zona De Carretera Sur,,2,539000,USD,10,9.5,752.18,5933,https://discovernica.com/propiedades/detalles/13559/Se vende casa con amplio lote en carretera sur,https://discovernica.com/assets/images/properties/ID_13559_1.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
13097,Casa en Venta en Carretera Norte ID 13097,Carretera Norte,2,75000,USD,3,2,170,241.40,https://discovernica.com/propiedades/detalles/13097/casa en venta en carretera norte,https://discovernica.com/assets/images/properties/WhatsApp_Image_2022_10_12_at_10.58.25_AM.jpg,Managua,Managua,12.1504120,-86.2220387,trunk,Managua,Managua,12.1504120,-86.2220387,trunk
14033,Venta de Inmueble ideal para oficinas en Bolonia,Bolonia,46,645000,USD,,6,500,2500,https://discovernica.com/propiedades/detalles/14033/Venta-de-Inmueble-ideal-para-oficinas-en-Bolonia,https://discovernica.com/assets/images/properties/3_IMG_20241016_WA0011.jpg,Managua,Managua,12.1398941,-86.2815427,administrative,Managua,Managua,12.1398941,-86.2815427,administrative
14007,Casa y Complejo de Oficinas amuebladas en venta - San Isidro de la Cruz Verde,,2,700000,USD,2,2,885,5300,https://discovernica.com/propiedades/detalles/14007/casa-complejo-de-oficinas-en-venta-san-isidro-de-la-cruz-verde,https://discovernica.com/assets/images/properties/ID14007.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14028,Casa en venta en Veracruz,Veracruz,2,120000,USD,3,2,197.38,1000.01,https://discovernica.com/propiedades/detalles/14028/En-venta-casa-en-Veracruz-3-habitaciones,https://discovernica.com/assets/images/properties/ID14028_3_.jpg,,,,,,,,,,
14005,Casa de dos plantas en venta,,46,120000,USD,7,3,147.86,300.84,https://discovernica.com/propiedades/detalles/14005/casa-venta-2-pisos-7-habitaciones,https://discovernica.com/assets/images/properties/ID14005_3_.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14026,Casa en venta en zona céntrica de Matagalpa,zona céntrica de Matagalpa,2,180000,USD,3,2,170.68,304.33,https://discovernica.com/propiedades/detalles/14026/casa-venta-céntrica-Matagalpa-garaje,https://discovernica.com/assets/images/properties/IMG_20241028_WA0042.jpg,Matagalpa,,,,,Matagalpa,,,,
13991,Moderna casa en venta en Carretera a Masaya,Carretera a Masaya,2,175000,USD,3,2.5,240,729.74,https://discovernica.com/propiedades/detalles/13991/casa-venta-3-habitaciones-carretera-a-masaya,https://discovernica.com/assets/images/properties/ID13991_2_.jpg,Masaya,,,,,Masaya,,,,
13771,Casa en venta en Bolonia,Bolonia,2,380000,USD,4,,500,1738.74,https://discovernica.com/propiedades/detalles/13771/Casa en venta en Bolonia,https://discovernica.com/assets/images/properties/1_MJLB.jpg,Managua,Managua,12.1398941,-86.2815427,administrative,Managua,Managua,12.1398941,-86.2815427,administrative
13783,Casa con amplio terreno en venta ubicada en Masaya,Masaya,2,450000,USD,6,4,604.15,2228.22,https://discovernica.com/propiedades/detalles/13783/se-vende-casa-en-masaya,https://discovernica.com/assets/images/properties/ID13783_1_.jpg,Masaya,,,,,Masaya,,,,
13827,Finca en Venta Ubicada en Masaya,Masaya,32,400000,USD,3,3,1351.36,25000.00,https://discovernica.com/propiedades/detalles/13827/Se-vende-finca-en-Masaya,https://discovernica.com/assets/images/properties/ID13827_14.jpg,Masaya,,,,,Masaya,,,,
13912,Casa en venta en Bolonia ideal para oficina o negocio.,Bolonia,46,298000,USD,5,5.5,562.33,1020.14,https://discovernica.com/propiedades/detalles/13912/se vende casa en Bolonia - doble función de Oficina o Negocio,https://discovernica.com/assets/images/properties/ID13912_15_.jpg,Managua,Managua,12.1398941,-86.2815427,administrative,Managua,Managua,12.1398941,-86.2815427,administrative
13479,Amplia casa en venta en carretera sur,carretera sur,46,650000,USD,3,3.5,450,5190,https://discovernica.com/propiedades/detalles/13479/Se vende casa de 2 pisos en carretera sur,https://discovernica.com/assets/images/properties/ID_13479_15_.jpg,Managua,Managua,12.1380268,-86.3054614,trunk,Managua,Managua,12.1380268,-86.3054614,trunk
13680,Casa con amplio terreno en venta - Granada,,2,160000,USD,2,2,148,5000,https://discovernica.com/propiedades/detalles/13680/Se vende cómoda casa en Granada,https://discovernica.com/assets/images/properties/ID13680_5.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
13941,Casa en venta en obra gris - Jinotepe,obra gris,2,50000,USD,,2,100,500,https://discovernica.com/propiedades/detalles/13941/se-vende-casa-Jinotepe,https://discovernica.com/assets/images/properties/13941_1_.jpg,,,,,,,,,,
12190,Casa en Venta en Residencial Las Brisas.,,2,80000,USD,4,2,120,198.46,"https://discovernica.com/propiedades/detalles/12190/Casa en Venta  en residencial las brisas, 4 habitaciones, 2 baños.",https://discovernica.com/assets/images/properties/1_172.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
12765,Se vende casa en Villa Fontana con potencial comercial.,Villa Fontana,2,200000,USD,3,2,200,823.60,https://discovernica.com/propiedades/detalles/12765/casa-venta-villa-fontana,https://discovernica.com/assets/images/properties/WhatsApp_Image_2021_11_12_at_9.32.39_AM_3_.jpeg,Managua,Managua,12.1033874,-86.2671277,administrative,Managua,Managua,12.1033874,-86.2671277,administrative
10272,Casa en venta en Las Colinas,Las Colinas,46,181500,USD,4,3,172,330,https://discovernica.com/propiedades/detalles/10272/casa-venta-las-colinas-4-habitaciones-3-baños.,https://discovernica.com/assets/images/properties/casa_venta_condominio_tramonto_las_colinas_4_habitaciones_3_ba_os.__3.jpg,Mateare,Managua,12.1964007,-86.3692092,village,Mateare,Managua,12.1964007,-86.3692092,village
12552,Casa en Venta o Renta en Las Colinas de Santa Cruz ID 12552,Las Colinas de Santa Cruz,2,495000,USD,4,4,548.69,3857.76,"https://discovernica.com/propiedades/detalles/12552/Casa en Venta o Renta en Las Colinas de Santa Cruz,",https://discovernica.com/assets/images/properties/gf42f34wgqwgqwgg.jpg,,,,,,,,,,
12245,Casa lujosa en venta en La Estancia de Santo Domingo,La Estancia de Santo Domingo,46,685000,USD,5,4.5,600,1786.13,https://discovernica.com/propiedades/detalles/12245/se-vende-casa-2-plantas-santo-domingo-5-habitaciones,https://discovernica.com/assets/images/properties/1_176.jpg,Managua,Managua,12.0844023,-86.2393321,bus_stop,Managua,Managua,12.0844023,-86.2393321,bus_stop
13828,Casa en venta en Jinotepe,Jinotepe,46,1100000,USD,12,10,883,717.10,https://discovernica.com/propiedades/detalles/13828/Casa-en-venta-en-la-ciudad-de-Jinotepe,https://discovernica.com/assets/images/properties/ID13828_3_.jpg,Jinotepe,,,,,Jinotepe,,,,
